유형,상세분류,시군구코드,도로명코드,도로명주소,기관명,위치X,위치Y,전화번호
자치단체,읍면동,27260,3007001,대구광역시 수성구 국채보상로 1001,만촌1동행정복지센터,1102925.706999999936670,1763901.523000000044703,053-666-3305
자치단체,읍면동,27260,3146010,대구광역시 수성구 무열로 12,만촌2동행정복지센터,1103581.595999999903142,1763197.466000000014901,053-666-3306
자치단체,읍면동,27260,4238026,대구광역시 수성구 교학로2길 45,만촌3동행정복지센터,1103888.740999999921769,1762719.310000000055879,053-666-3307
자치단체,읍면동,27260,3007006,대구광역시 수성구 범안로 76,범물1동행정복지센터,1103523.179000000003725,1758525.486000000033528,053-666-3319
자치단체,읍면동,27260,3007006,대구광역시 수성구 범안로 52,범물2동행정복지센터,1103294.237999999895692,1758495.256000000052154,053-666-3320
자치단체,읍면동,27260,3146013,대구광역시 수성구 범어천로 97,범어1동행정복지센터,1101313.727999999886379,1762691.117000000085682,053-666-3301
자치단체,읍면동,27260,4238063,대구광역시 수성구 달구벌대로489안길 7,범어2동행정복지센터,1102140.996000000042841,1763206.601000000024214,053-666-3302
자치단체,읍면동,27260,3146008,대구광역시 수성구 들안로 403-1,범어3동행정복지센터,1100917.614999999990687,1763858.611000000033528,053-666-3303
자치단체,읍면동,27260,4238243,대구광역시 수성구 범어로20길 97,범어4동행정주민센터,1103044.121999999973923,1762997.433999999891967,053-666-3304
자치단체,읍면동,27260,4238186,대구광역시 수성구 들안로9길 56,상동행정복지센터,1100748.506999999983236,1760088.256999999983236,053-666-3314
자치단체,읍면동,27260,4238201,대구광역시 수성구 명덕로73길 7,수성1가동행정복지센터,1100257.074000000022352,1762633.723999999929219,053-666-3308
자치단체,읍면동,27260,3141013,대구광역시 수성구 명덕로 443-2,수성2.3가동행정복지센터,1101040.250999999931082,1762603.165000000037253,053-666-3309
자치단체,읍면동,27260,4238178,대구광역시 수성구 들안로67길 64,수성4가동행정복지센터,1100817.659999999916181,1763474.513999999966472,053-666-3310
자치단체,읍면동,27260,4238284,대구광역시 수성구 수성로50길 38,중동행정복지센터,1100695.682999999960884,1761775.993999999947846,032-320-3000
자치단체,읍면동,27260,4238360,대구광역시 수성구 지범로21길 16,지산1동행정복지센터,1102703.841000000014901,1759310.695999999996275,053-666-3317
자치단체,읍면동,27260,4238339,대구광역시 수성구 용학로33길 9,지산2동행정복지센터,1101894.249000000068918,1759103.118999999947846,053-666-3318
자치단체,읍면동,27260,3146031,대구광역시 수성구 파동로 136,파동행정복지센터,1100747.118999999947846,1758244.469000000040978,053-666-3315
자치단체,읍면동,27260,4238417,대구광역시 수성구 청호로57길 10,황금1동행정복지센터,1102782.027000000001863,1761426.669999999925494,053-666-3732
자치단체,읍면동,27260,4238405,대구광역시 수성구 청수로31길 45,황금2동행정복지센터,1101616.571999999927357,1761143.566000000108033,053-666-3312
자치단체,읍면동,27110,4223001,대구광역시 중구 2·28길 18-15,남산1동주민센터,1098454.327999999979511,1763082.480999999912456,053-661-3308
자치단체,읍면동,27110,3141007,대구광역시 중구 명륜로 27-1,남산2동주민센터,1098370.307000000029802,1763606.584000000031665,053-661-3309
자치단체,읍면동,27110,4223039,대구광역시 중구 남산로4길 70,남산3동주민센터,1098013.435000000055879,1763139.590000000083819,053-661-3310
자치단체,읍면동,27110,4223035,대구광역시 중구 남산로1길 42,남산4동행정복지센터,1097565.345999999903142,1762947.446999999927357,053-661-3311
자치단체,읍면동,27110,4223054,대구광역시 중구 달구벌대로440길 27,대봉1동주민센터,1099710.256999999983236,1763336.637000000104308,053-661-3312
자치단체,읍면동,27110,4223072,대구광역시 중구 대봉로45길 29,대봉2동주민센터,1099297.767999999923632,1762958.708000000100583,053-661-3313
자치단체,읍면동,27110,4223047,대구광역시 중구 달구벌대로389길 50,대신동주민센터,1097174.862999999895692,1763759.391000000061467,053-661-3307
자치단체,읍면동,27110,4223022,대구광역시 중구 국채보상로142길 19-5,동인동행정복지센터,1100131.760999999940395,1764050.074999999953434,053-661-3301
자치단체,읍면동,27110,4223058,대구광역시 중구 달구벌대로447길 72-11,삼덕동주민센터,1100117.547000000020489,1763786.165999999968335,053-661-3303
자치단체,읍면동,27110,4223085,대구광역시 중구 동성로3길 87,성내1동주민센터,1099127.888000000035390,1764187.914000000106171,053-661-3304
자치단체,읍면동,27110,4223052,대구광역시 중구 달구벌대로415길 48,성내2동주민센터,1098438.887000000104308,1764084.347999999998137,053-661-3305
자치단체,읍면동,27110,4223113,대구광역시 중구 서성로13길 32-10,성내3동주민센터,1098012.956999999936670,1764546.598999999929219,053-661-3306
자치단체,기술센터,27140,4226093,대구광역시 동구 동촌로42길 69,농업기술센터,1104730.864999999990687,1765454.674000000115484,033-660-3140
자치단체,기술센터,27710,3007026,대구광역시 달성군 옥포읍 비슬로 2040,농업기술센터,1085565.257999999914318,1754445.647000000113621,033-660-3140
학교,대학,27230,3145021,대구광역시 북구 대학로 80,경북대학교,1100567.553000000072643,1766401.909999999916181,053-950-5114
학교,대학,27290,2007002,대구광역시 달서구 달구벌대로 1095,계명대학교,1088624.325999999884516,1762335.299000000115484,053-580-5114
학교,대학,27290,2147001,대구광역시 달서구 달서대로 675,계명문화대학교,1089055.500000000000000,1762994.969999999972060,053-589-7744
법원,지원,27290,3147037,대구광역시 달서구 장산남로 30,서부지원,1092785.387000000104308,1762323.554999999934807,053-570-2114
학교,대학,27710,2148003,대구광역시 달성군 현풍읍 테크노중앙대로 333,대구경북과학기술원,1086392.888999999966472,1745905.502000000094995,053-785-0114
학교,대학,27290,3147024,대구광역시 달서구 송현로 205,대구공업대학교,1094321.246000000042841,1760234.215000000083819,053-527-0501-5
병무,부속기관,27140,3142054,대구광역시 동구 첨복로 10,중앙신체검사소,1111359.631999999983236,1765225.604999999981374,053-607-0228
학교,대학,27230,3145035,대구광역시 북구 영송로 47,대구과학대학교,1094069.077000000048429,1770789.006999999983236,053-320-1114
학교,대학,27200,2007001,대구광역시 남구 중앙대로 219,대구교육대학교,1098220.769000000087544,1762201.331000000005588,053-620-1202
학교,대학,27230,3145035,대구광역시 북구 영송로 15,대구보건대학교,1094184.192999999970198,1770522.989999999990687,053-320-1300
병무,지방청,27140,3142008,대구광역시 동구 동내로 63,대구경북지방병무청,1111453.543000000063330,1765208.379999999888241,053-607-6351
